sub_id,age,sex,race_ethn,education,income,no_in_household,marital_status,income_adj,minoritized,tone,style,context,actual_rating
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,acknowledging,informal,low_inc,7
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,acknowledging,informal,low_dec,6
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,self_efficacy,formal,high_inc,7
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,self_efficacy,formal,high_dec,7
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,self_efficacy,formal,low_inc,7
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,self_efficacy,formal,low_dec,7
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,self_efficacy,informal,high_inc,7
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,self_efficacy,informal,high_dec,7
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,self_efficacy,informal,low_inc,7
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,self_efficacy,informal,low_dec,7
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,caring_supportive,formal,high_inc,6
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,caring_supportive,formal,high_dec,6
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,caring_supportive,formal,low_inc,6
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,caring_supportive,formal,low_dec,6
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,caring_supportive,informal,high_inc,6
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,caring_supportive,informal,high_dec,6
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,caring_supportive,informal,low_inc,7
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,caring_supportive,informal,low_dec,7
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,legitimizing,formal,high_inc,6
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,legitimizing,formal,high_dec,6
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,legitimizing,formal,low_inc,6
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,legitimizing,formal,low_dec,7
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,legitimizing,informal,high_inc,7
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,legitimizing,informal,high_dec,7
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,legitimizing,informal,low_inc,7
27,26,Male,Other,Graduate,30000,6,Married,5000.0,True,legitimizing,informal,low_dec,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,value_affirmation,formal,high_inc,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,value_affirmation,formal,high_dec,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,value_affirmation,formal,low_inc,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,value_affirmation,formal,low_dec,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,value_affirmation,informal,high_inc,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,value_affirmation,informal,high_dec,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,value_affirmation,informal,low_inc,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,value_affirmation,informal,low_dec,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,norms,formal,high_inc,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,norms,formal,high_dec,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,norms,formal,low_inc,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,norms,formal,low_dec,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,norms,informal,high_inc,6
28,45,Female,White,HS,110000,1,Single,110000.0,False,norms,informal,high_dec,6
28,45,Female,White,HS,110000,1,Single,110000.0,False,norms,informal,low_inc,6
28,45,Female,White,HS,110000,1,Single,110000.0,False,norms,informal,low_dec,6
28,45,Female,White,HS,110000,1,Single,110000.0,False,acknowledging,formal,high_inc,6
28,45,Female,White,HS,110000,1,Single,110000.0,False,acknowledging,formal,high_dec,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,acknowledging,formal,low_inc,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,acknowledging,formal,low_dec,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,acknowledging,informal,high_inc,6
28,45,Female,White,HS,110000,1,Single,110000.0,False,acknowledging,informal,high_dec,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,acknowledging,informal,low_inc,6
28,45,Female,White,HS,110000,1,Single,110000.0,False,acknowledging,informal,low_dec,6
28,45,Female,White,HS,110000,1,Single,110000.0,False,self_efficacy,formal,high_inc,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,self_efficacy,formal,high_dec,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,self_efficacy,formal,low_inc,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,self_efficacy,formal,low_dec,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,self_efficacy,informal,high_inc,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,self_efficacy,informal,high_dec,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,self_efficacy,informal,low_inc,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,self_efficacy,informal,low_dec,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,caring_supportive,formal,high_inc,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,caring_supportive,formal,high_dec,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,caring_supportive,formal,low_inc,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,caring_supportive,formal,low_dec,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,caring_supportive,informal,high_inc,6
28,45,Female,White,HS,110000,1,Single,110000.0,False,caring_supportive,informal,high_dec,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,caring_supportive,informal,low_inc,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,caring_supportive,informal,low_dec,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,legitimizing,formal,high_inc,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,legitimizing,formal,high_dec,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,legitimizing,formal,low_inc,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,legitimizing,formal,low_dec,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,legitimizing,informal,high_inc,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,legitimizing,informal,high_dec,6
28,45,Female,White,HS,110000,1,Single,110000.0,False,legitimizing,informal,low_inc,7
28,45,Female,White,HS,110000,1,Single,110000.0,False,legitimizing,informal,low_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,value_affirmation,formal,high_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,value_affirmation,formal,high_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,value_affirmation,formal,low_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,value_affirmation,formal,low_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,value_affirmation,informal,high_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,value_affirmation,informal,high_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,value_affirmation,informal,low_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,value_affirmation,informal,low_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,norms,formal,high_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,norms,formal,high_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,norms,formal,low_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,norms,formal,low_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,norms,informal,high_inc,6
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,norms,informal,high_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,norms,informal,low_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,norms,informal,low_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,acknowledging,formal,high_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,acknowledging,formal,high_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,acknowledging,formal,low_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,acknowledging,formal,low_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,acknowledging,informal,high_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,acknowledging,informal,high_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,acknowledging,informal,low_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,acknowledging,informal,low_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,self_efficacy,formal,high_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,self_efficacy,formal,high_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,self_efficacy,formal,low_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,self_efficacy,formal,low_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,self_efficacy,informal,high_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,self_efficacy,informal,high_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,self_efficacy,informal,low_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,self_efficacy,informal,low_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,caring_supportive,formal,high_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,caring_supportive,formal,high_dec,6
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,caring_supportive,formal,low_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,caring_supportive,formal,low_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,caring_supportive,informal,high_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,caring_supportive,informal,high_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,caring_supportive,informal,low_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,caring_supportive,informal,low_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,legitimizing,formal,high_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,legitimizing,formal,high_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,legitimizing,formal,low_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,legitimizing,formal,low_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,legitimizing,informal,high_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,legitimizing,informal,high_dec,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,legitimizing,informal,low_inc,7
29,33,Male,Other,Bachelor,115000,3,Married,38333.333333333336,True,legitimizing,informal,low_dec,7
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,value_affirmation,formal,high_inc,6
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,value_affirmation,formal,high_dec,6
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,value_affirmation,formal,low_inc,6
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,value_affirmation,formal,low_dec,6
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,value_affirmation,informal,high_inc,7
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,value_affirmation,informal,high_dec,7
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,value_affirmation,informal,low_inc,7
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,value_affirmation,informal,low_dec,7
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,norms,formal,high_inc,7
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,norms,formal,high_dec,7
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,norms,formal,low_inc,7
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,norms,formal,low_dec,7
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,norms,informal,high_inc,7
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,norms,informal,high_dec,7
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,norms,informal,low_inc,7
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,norms,informal,low_dec,7
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,acknowledging,formal,high_inc,7
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,acknowledging,formal,high_dec,7
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,acknowledging,formal,low_inc,6
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,acknowledging,formal,low_dec,7
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,acknowledging,informal,high_inc,7
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,acknowledging,informal,high_dec,7
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,acknowledging,informal,low_inc,7
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,acknowledging,informal,low_dec,7
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,self_efficacy,formal,high_inc,5
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,self_efficacy,formal,high_dec,5
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,self_efficacy,formal,low_inc,5
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,self_efficacy,formal,low_dec,5
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,self_efficacy,informal,high_inc,6
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,self_efficacy,informal,high_dec,6
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,self_efficacy,informal,low_inc,6
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,self_efficacy,informal,low_dec,5
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,caring_supportive,formal,high_inc,6
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,caring_supportive,formal,high_dec,6
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,caring_supportive,formal,low_inc,6
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,caring_supportive,formal,low_dec,6
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,caring_supportive,informal,high_inc,7
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,caring_supportive,informal,high_dec,6
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,caring_supportive,informal,low_inc,6
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,caring_supportive,informal,low_dec,7
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,legitimizing,formal,high_inc,6
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,legitimizing,formal,high_dec,6
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,legitimizing,formal,low_inc,6
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,legitimizing,formal,low_dec,5
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,legitimizing,informal,high_inc,6
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,legitimizing,informal,high_dec,6
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,legitimizing,informal,low_inc,6
30,36,Male,Asian,HS,50000,1,Single,50000.0,True,legitimizing,informal,low_dec,6
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,value_affirmation,formal,high_inc,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,value_affirmation,formal,high_dec,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,value_affirmation,formal,low_inc,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,value_affirmation,formal,low_dec,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,value_affirmation,informal,high_inc,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,value_affirmation,informal,high_dec,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,value_affirmation,informal,low_inc,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,value_affirmation,informal,low_dec,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,norms,formal,high_inc,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,norms,formal,high_dec,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,norms,formal,low_inc,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,norms,formal,low_dec,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,norms,informal,high_inc,6
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,norms,informal,high_dec,6
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,norms,informal,low_inc,6
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,norms,informal,low_dec,6
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,acknowledging,formal,high_inc,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,acknowledging,formal,high_dec,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,acknowledging,formal,low_inc,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,acknowledging,formal,low_dec,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,acknowledging,informal,high_inc,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,acknowledging,informal,high_dec,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,acknowledging,informal,low_inc,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,acknowledging,informal,low_dec,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,self_efficacy,formal,high_inc,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,self_efficacy,formal,high_dec,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,self_efficacy,formal,low_inc,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,self_efficacy,formal,low_dec,6
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,self_efficacy,informal,high_inc,6
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,self_efficacy,informal,high_dec,6
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,self_efficacy,informal,low_inc,6
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,self_efficacy,informal,low_dec,6
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,caring_supportive,formal,high_inc,6
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,caring_supportive,formal,high_dec,6
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,caring_supportive,formal,low_inc,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,caring_supportive,formal,low_dec,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,caring_supportive,informal,high_inc,6
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,caring_supportive,informal,high_dec,6
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,caring_supportive,informal,low_inc,6
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,caring_supportive,informal,low_dec,6
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,legitimizing,formal,high_inc,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,legitimizing,formal,high_dec,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,legitimizing,formal,low_inc,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,legitimizing,formal,low_dec,7
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,legitimizing,informal,high_inc,6
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,legitimizing,informal,high_dec,6
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,legitimizing,informal,low_inc,6
31,33,Female,Asian,Some College,115000,5,Married,23000.0,True,legitimizing,informal,low_dec,7
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,value_affirmation,formal,high_inc,5
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,value_affirmation,formal,high_dec,5
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,value_affirmation,formal,low_inc,5
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,value_affirmation,formal,low_dec,5
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,value_affirmation,informal,high_inc,5
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,value_affirmation,informal,high_dec,5
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,value_affirmation,informal,low_inc,5
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,value_affirmation,informal,low_dec,5
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,norms,formal,high_inc,7
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,norms,formal,high_dec,7
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,norms,formal,low_inc,7
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,norms,formal,low_dec,6
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,norms,informal,high_inc,6
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,norms,informal,high_dec,6
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,norms,informal,low_inc,6
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,norms,informal,low_dec,6
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,acknowledging,formal,high_inc,5
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,acknowledging,formal,high_dec,6
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,acknowledging,formal,low_inc,6
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,acknowledging,formal,low_dec,6
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,acknowledging,informal,high_inc,5
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,acknowledging,informal,high_dec,6
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,acknowledging,informal,low_inc,5
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,acknowledging,informal,low_dec,6
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,self_efficacy,formal,high_inc,7
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,self_efficacy,formal,high_dec,7
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,self_efficacy,formal,low_inc,7
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,self_efficacy,formal,low_dec,7
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,self_efficacy,informal,high_inc,6
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,self_efficacy,informal,high_dec,6
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,self_efficacy,informal,low_inc,6
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,self_efficacy,informal,low_dec,6
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,caring_supportive,formal,high_inc,7
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,caring_supportive,formal,high_dec,7
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,caring_supportive,formal,low_inc,7
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,caring_supportive,formal,low_dec,7
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,caring_supportive,informal,high_inc,6
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,caring_supportive,informal,high_dec,6
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,caring_supportive,informal,low_inc,7
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,caring_supportive,informal,low_dec,7
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,legitimizing,formal,high_inc,6
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,legitimizing,formal,high_dec,6
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,legitimizing,formal,low_inc,6
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,legitimizing,formal,low_dec,6
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,legitimizing,informal,high_inc,5
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,legitimizing,informal,high_dec,6
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,legitimizing,informal,low_inc,6
32,62,Female,Asian,Some College,60000,2,Divorced,30000.0,True,legitimizing,informal,low_dec,6
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,value_affirmation,formal,high_inc,7
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,value_affirmation,formal,high_dec,6
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,value_affirmation,formal,low_inc,7
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,value_affirmation,formal,low_dec,7
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,value_affirmation,informal,high_inc,6
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,value_affirmation,informal,high_dec,6
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,value_affirmation,informal,low_inc,6
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,value_affirmation,informal,low_dec,6
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,norms,formal,high_inc,7
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,norms,formal,high_dec,7
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,norms,formal,low_inc,7
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,norms,formal,low_dec,7
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,norms,informal,high_inc,7
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,norms,informal,high_dec,7
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,norms,informal,low_inc,6
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,norms,informal,low_dec,7
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,acknowledging,formal,high_inc,5
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,acknowledging,formal,high_dec,6
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,acknowledging,formal,low_inc,6
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,acknowledging,formal,low_dec,5
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,acknowledging,informal,high_inc,5
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,acknowledging,informal,high_dec,6
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,acknowledging,informal,low_inc,5
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,acknowledging,informal,low_dec,6
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,self_efficacy,formal,high_inc,7
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,self_efficacy,formal,high_dec,7
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,self_efficacy,formal,low_inc,7
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,self_efficacy,formal,low_dec,7
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,self_efficacy,informal,high_inc,7
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,self_efficacy,informal,high_dec,7
33,40,Female,Asian,Graduate,20000,6,Single,3333.3333333333335,True,self_efficacy,informal,low_inc,6
