"participant_id","tone","style","message_rating","age","sex","gender_id","sexual_orientation","race_ethn","education","income","marital_status","no_in_household","minoritized","income_adj"
49,"acknowledging","informal",4,47,"female","nonbinary","gay/lesbian","hispanic","phd",60000,"single",1,"yes",60000
49,"acknowledging","formal",4,47,"female","nonbinary","gay/lesbian","hispanic","phd",60000,"single",1,"yes",60000
49,"acknowledging","formal",3,47,"female","nonbinary","gay/lesbian","hispanic","phd",60000,"single",1,"yes",60000
49,"legitimizing","formal",3,47,"female","nonbinary","gay/lesbian","hispanic","phd",60000,"single",1,"yes",60000
49,"acknowledging","formal",4,47,"female","nonbinary","gay/lesbian","hispanic","phd",60000,"single",1,"yes",60000
50,"caring_supportive","formal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"legitimizing","informal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"legitimizing","informal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"acknowledging","informal",5,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"legitimizing","informal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"legitimizing","informal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"caring_supportive","formal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"caring_supportive","formal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"caring_supportive","formal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"caring_supportive","formal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"caring_supportive","formal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"caring_supportive","formal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"acknowledging","informal",4,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"acknowledging","informal",5,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"value_affirmation","formal",4,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"value_affirmation","formal",4,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"value_affirmation","formal",4,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"value_affirmation","formal",5,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"value_affirmation","formal",4,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"legitimizing","informal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"legitimizing","informal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"caring_supportive","formal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"caring_supportive","formal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"caring_supportive","formal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"acknowledging","informal",4,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"caring_supportive","formal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"value_affirmation","formal",4,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"acknowledging","informal",5,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"value_affirmation","formal",5,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"value_affirmation","formal",4,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"value_affirmation","formal",4,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"legitimizing","informal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"value_affirmation","formal",4,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"value_affirmation","formal",4,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"caring_supportive","formal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"legitimizing","informal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"caring_supportive","formal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"caring_supportive","formal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"acknowledging","informal",4,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"value_affirmation","formal",5,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"value_affirmation","formal",4,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"value_affirmation","formal",4,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"value_affirmation","formal",4,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"acknowledging","informal",4,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"caring_supportive","formal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"value_affirmation","formal",4,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"acknowledging","informal",5,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
50,"caring_supportive","formal",3,23,"female","nonbinary","gay/lesbian","other","bachelor",20000,"widowed",1,"yes",20000
51,"value_affirmation","informal",5,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"self_efficacy","formal",3,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"caring_supportive","informal",4,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"value_affirmation","informal",6,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"self_efficacy","formal",3,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"caring_supportive","informal",4,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"caring_supportive","informal",4,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"caring_supportive","informal",4,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"caring_supportive","informal",4,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"self_efficacy","formal",3,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"value_affirmation","informal",5,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"value_affirmation","informal",5,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"norms","formal",4,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"value_affirmation","informal",5,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"caring_supportive","informal",4,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"caring_supportive","informal",4,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"norms","formal",5,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"caring_supportive","informal",4,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"caring_supportive","informal",4,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"caring_supportive","informal",4,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"self_efficacy","formal",3,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"caring_supportive","informal",4,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"value_affirmation","informal",5,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"self_efficacy","formal",3,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"value_affirmation","informal",5,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"value_affirmation","informal",6,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"value_affirmation","informal",5,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"norms","formal",5,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"norms","formal",5,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"caring_supportive","informal",4,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"caring_supportive","informal",4,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"caring_supportive","informal",4,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"caring_supportive","informal",4,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"caring_supportive","informal",4,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"self_efficacy","formal",3,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"self_efficacy","formal",3,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"value_affirmation","informal",6,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"value_affirmation","informal",5,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"value_affirmation","informal",6,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"value_affirmation","informal",5,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"value_affirmation","informal",5,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"value_affirmation","informal",5,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"norms","formal",5,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"norms","formal",5,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"self_efficacy","formal",3,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"norms","formal",5,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"norms","formal",5,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
51,"value_affirmation","informal",5,32,"male","woman","bisexual","other","bachelor",20000,"married",1,"yes",20000
52,"self_efficacy","informal",4,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","informal",5,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","informal",4,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","informal",4,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","formal",3,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","formal",3,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","informal",4,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","informal",4,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","informal",4,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","formal",4,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","formal",5,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","formal",3,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","informal",5,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","formal",3,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","informal",5,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","informal",5,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","informal",4,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","formal",3,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","informal",4,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","formal",3,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","informal",4,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","informal",4,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","formal",5,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","formal",5,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","informal",5,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","informal",5,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","informal",5,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","formal",3,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","formal",4,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","informal",4,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","informal",4,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","informal",4,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","informal",4,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","formal",4,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","formal",4,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","informal",5,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","informal",5,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","formal",4,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","formal",5,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","informal",5,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","informal",5,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","informal",5,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","informal",5,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","informal",5,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","informal",5,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","informal",4,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"self_efficacy","informal",4,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
52,"norms","informal",5,62,"female","nonbinary","gay/lesbian","black","phd",40000,"single",2,"yes",20000
53,"acknowledging","formal",3,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","formal",3,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","formal",3,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","informal",3,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","formal",2,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","formal",3,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","informal",5,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","informal",3,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","formal",2,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","informal",3,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","formal",2,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","formal",2,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","formal",3,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","formal",3,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","formal",3,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","formal",3,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","informal",5,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","formal",3,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","informal",5,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","informal",5,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","formal",2,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","formal",2,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","formal",2,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","formal",2,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","formal",2,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","formal",3,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","formal",3,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","formal",4,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","formal",4,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","informal",5,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","informal",5,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","informal",5,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","formal",2,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","formal",2,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","formal",1,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","formal",2,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","formal",2,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","formal",2,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","informal",3,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","informal",3,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","informal",3,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","formal",4,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","formal",3,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","formal",3,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","informal",3,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","formal",2,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"legitimizing","informal",3,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
53,"acknowledging","informal",5,63,"male","nonbinary","heterosexual","white","phd",40000,"single",1,"no",40000
54,"value_affirmation","formal",5,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"acknowledging","informal",5,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"legitimizing","informal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"acknowledging","informal",4,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"acknowledging","informal",4,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"legitimizing","informal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"legitimizing","informal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"caring_supportive","formal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"acknowledging","informal",4,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"acknowledging","informal",5,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"acknowledging","informal",4,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"acknowledging","informal",5,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"value_affirmation","formal",4,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"value_affirmation","formal",4,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"value_affirmation","formal",4,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"value_affirmation","formal",4,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"legitimizing","informal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"caring_supportive","formal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"legitimizing","informal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"legitimizing","informal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"caring_supportive","formal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"caring_supportive","formal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"caring_supportive","formal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"caring_supportive","formal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"acknowledging","informal",4,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"value_affirmation","formal",4,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"value_affirmation","formal",4,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"value_affirmation","formal",4,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"value_affirmation","formal",4,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"value_affirmation","formal",4,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"value_affirmation","formal",4,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"value_affirmation","formal",4,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"value_affirmation","formal",5,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"legitimizing","informal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"legitimizing","informal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"caring_supportive","formal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"caring_supportive","formal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"caring_supportive","formal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"caring_supportive","formal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"value_affirmation","formal",5,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"value_affirmation","formal",4,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"value_affirmation","formal",4,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"caring_supportive","formal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"caring_supportive","formal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"caring_supportive","formal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"caring_supportive","formal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"caring_supportive","formal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
54,"caring_supportive","formal",3,20,"female","woman","other","white","phd",40000,"divorced",1,"no",40000
55,"caring_supportive","informal",4,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"value_affirmation","informal",5,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"value_affirmation","informal",5,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"caring_supportive","informal",4,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"caring_supportive","informal",4,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"caring_supportive","informal",3,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"value_affirmation","informal",4,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"value_affirmation","informal",5,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"value_affirmation","informal",5,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"value_affirmation","informal",5,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"caring_supportive","informal",3,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"self_efficacy","formal",3,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"norms","formal",4,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"norms","formal",5,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"value_affirmation","informal",5,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"value_affirmation","informal",5,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"norms","formal",5,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"caring_supportive","informal",3,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"caring_supportive","informal",3,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"caring_supportive","informal",3,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"self_efficacy","formal",3,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"value_affirmation","informal",5,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"value_affirmation","informal",5,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"value_affirmation","informal",5,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"value_affirmation","informal",5,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"norms","formal",5,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"norms","formal",5,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"value_affirmation","informal",5,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"value_affirmation","informal",5,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
55,"caring_supportive","informal",3,38,"female","man","heterosexual","white","phd",80000,"married",5,"no",16000
